-17.79253472222222,-21.645833333333332,-15.210503472222221,-19.79861111111111,-18.22092013888889,-14.073784722222221,-18.28342013888889,-16.533854166666668,-14.375868055555555,-21.832899305555557,-14.212239583333334,-18.8671875,-14.69921875,-19.83159722222222,-17.01171875,-15.02560763888889,-15.773003472222221,-18.61545138888889,-15.9765625,-15.605902777777779,-17.46657986111111,-16.9921875,-19.01388888888889,-18.500868055555557,-19.96440972222222,-12.26388888888889,-19.291666666666668,-14.23828125,-16.637586805555557,-15.785590277777779,-12.883246527777779,-17.53472222222222,-13.308159722222221,-17.76953125,-14.49045138888889,-16.65060763888889,-15.852864583333334,-15.315538194444445,-15.911024305555555,-16.243055555555557,-16.088541666666668,-18.54470486111111,-15.17578125,-16.66796875,-15.473958333333334,-16.9609375,-13.186197916666666,-16.87109375,-14.571614583333334,-15.626302083333334,-14.412760416666666,-16.456163194444443,-14.645833333333334,-15.578125,-15.746527777777779,-16.04513888888889,-16.31467013888889,-15.069878472222221,-15.569444444444445,-16.12890625,-13.786024305555555,-16.62326388888889,-15.03342013888889,-16.549479166666668,-13.980902777777779,-14.366319444444445,-15.614149305555555,-15.06857638888889,-13.91623263888889,-15.148871527777779,-14.759114583333334,-17.17751736111111,-14.462239583333334,-14.039930555555555,-15.8046875,-14.004340277777779,-17.184461805555557,-15.82638888888889,-14.979600694444445,-16.510416666666668,-15.157118055555555,-16.18402777777778,-18.994791666666668,-14.584635416666666,-16.227864583333332,-16.313368055555557,-15.875434027777779,-17.74045138888889,-17.35720486111111,-18.09982638888889,-18.457899305555557,-17.74262152777778,-17.8671875,-17.2109375,-16.09157986111111,-17.18923611111111
-15.930121527777779,-22.032552083333332,-16.33810763888889,-18.21267361111111,-19.7578125,-19.923177083333332,-15.9453125,-18.58637152777778,-16.65451388888889,-20.90451388888889,-15.585503472222221,-15.043836805555555,-19.442274305555557,-18.87326388888889,-17.235677083333332,-15.336805555555555,-16.600260416666668,-16.77690972222222,-14.14626736111111,-15.477430555555555,-13.2890625,-19.08376736111111,-14.846354166666666,-15.731336805555555,-17.831163194444443,-18.02777777777778,-15.54470486111111,-16.92534722222222,-16.797743055555557,-17.62717013888889,-12.20138888888889,-14.83420138888889,-14.85763888888889,-16.686197916666668,-16.32465277777778,-14.908854166666666,-16.4765625,-14.163628472222221,-15.56423611111111,-13.25954861111111,-20.20486111111111,-17.93793402777778,-18.68315972222222,-18.90017361111111,-15.645833333333334,-15.315972222222221,-15.671006944444445,-16.32986111111111,-14.755208333333334,-15.378038194444445,-15.024305555555555,-15.48263888888889,-14.327690972222221,-14.628038194444445,-16.25824652777778,-13.760850694444445,-15.50173611111111,-16.5703125,-14.996527777777779,-17.71527777777778,-13.578993055555555,-17.59982638888889,-14.549479166666666,-16.14105902777778,-14.527777777777779,-13.610677083333334,-15.23263888888889,-15.20920138888889,-15.309895833333334,-14.56814236111111,-15.5625,-15.11328125,-15.713975694444445,-13.033854166666666,-18.153211805555557,-13.79470486111111,-16.38454861111111,-15.009114583333334,-15.6875,-15.629340277777779,-15.545572916666666,-15.624565972222221,-20.838975694444443,-14.45529513888889,-16.71918402777778,-16.629774305555557,-16.06467013888889,-19.065104166666668,-15.942274305555555,-14.061631944444445,-15.565972222222221,-14.84592013888889,-14.51779513888889,-20.543836805555557,-15.542534722222221,-16.53732638888889
-16.1328125,-22.496961805555557,-17.229600694444443,-17.02300347222222,-20.35980902777778,-17.158854166666668,-18.371961805555557,-20.678819444444443,-12.612413194444445,-18.37673611111111,-17.25824652777778,-16.309895833333332,-15.282118055555555,-18.284288194444443,-14.27517361111111,-14.05078125,-17.60373263888889,-16.919270833333332,-17.311197916666668,-15.364149305555555,-14.52560763888889,-16.29730902777778,-18.83159722222222,-15.049479166666666,-17.871961805555557,-15.010416666666666,-16.944010416666668,-15.414496527777779,-17.831163194444443,-16.45876736111111,-13.253472222222221,-21.114583333333332,-12.805555555555555,-17.70876736111111,-15.385416666666666,-17.845052083333332,-16.362413194444443,-18.216145833333332,-14.874565972222221,-15.68359375,-17.15060763888889,-16.78862847222222,-20.2890625,-18.65190972222222,-19.40451388888889,-16.46875,-16.23871527777778,-15.453993055555555,-15.313802083333334,-16.427083333333332,-13.841145833333334,-15.565104166666666,-15.008246527777779,-15.04079861111111,-16.43142361111111,-12.679253472222221,-17.885850694444443,-14.36501736111111,-16.116319444444443,-16.53515625,-15.21657986111111,-15.461371527777779,-15.10329861111111,-14.913628472222221,-13.973524305555555,-12.639322916666666,-13.78732638888889,-13.88064236111111,-17.477430555555557,-13.91623263888889,-17.01388888888889,-14.811631944444445,-16.03472222222222,-12.436631944444445,-19.38845486111111,-13.57638888888889,-15.988715277777779,-16.145399305555557,-15.01345486111111,-15.580729166666666,-14.81032986111111,-16.947916666666668,-19.35980902777778,-17.131510416666668,-17.99045138888889,-16.41579861111111,-15.50217013888889,-15.515625,-8.42795138888889,-6.617621527777778,-6.30859375,-4.609809027777778,-4.987413194444445,-15.667100694444445,-18.490885416666668,-16.922743055555557
-15.129340277777779,-19.169270833333332,-16.73611111111111,-15.514756944444445,-19.610243055555557,-18.40234375,-19.15190972222222,-20.073350694444443,-15.703993055555555,-17.588975694444443,-16.65581597222222,-15.2265625,-16.94574652777778,-16.77690972222222,-18.44748263888889,-16.72612847222222,-16.697916666666668,-14.82638888888889,-19.08029513888889,-16.100260416666668,-15.14236111111111,-14.725694444444445,-16.138020833333332,-12.92013888888889,-16.868055555555557,-17.717881944444443,-15.62717013888889,-15.453125,-16.0078125,-18.37326388888889,-13.11111111111111,-19.758680555555557,-16.878038194444443,-16.838975694444443,-13.906684027777779,-18.49956597222222,-17.116319444444443,-18.669270833333332,-19.16059027777778,-13.98828125,-18.180989583333332,-18.61892361111111,-17.653211805555557,-17.68706597222222,-18.071180555555557,-14.56423611111111,-17.39019097222222,-16.63715277777778,-13.659288194444445,-15.233506944444445,-13.531684027777779,-16.110243055555557,-16.63715277777778,-13.727430555555555,-20.526041666666668,-15.424913194444445,-14.45876736111111,-15.90060763888889,-14.85329861111111,-15.414930555555555,-15.284288194444445,-16.725260416666668,-14.495659722222221,-16.68402777777778,-16.14453125,-11.953125,-18.29296875,-15.72048611111111,-15.503472222222221,-15.35546875,-13.914930555555555,-16.19357638888889,-15.60763888888889,-14.71267361111111,-16.69097222222222,-14.30295138888889,-16.03949652777778,-16.8203125,-14.05251736111111,-16.98654513888889,-15.641493055555555,-17.01345486111111,-18.54253472222222,-18.74565972222222,-15.149305555555555,-11.522135416666666,-11.35373263888889,-7.726996527777778,-6.068142361111111,-6.026475694444445,-6.303819444444445,-4.3671875,-4.26171875,-0.6553819444444444,-23.18967013888889,-17.21875
-15.64670138888889,-17.01171875,-15.480902777777779,-18.360243055555557,-16.17404513888889,-17.31293402777778,-18.779947916666668,-20.452256944444443,-16.014322916666668,-19.0,-16.03472222222222,-18.53949652777778,-17.38107638888889,-15.593315972222221,-18.985243055555557,-20.037760416666668,-18.89019097222222,-14.515625,-17.557291666666668,-17.438368055555557,-18.358506944444443,-17.194444444444443,-17.270399305555557,-16.037760416666668,-15.7421875,-16.6640625,-15.670572916666666,-16.235677083333332,-16.174479166666668,-17.7109375,-17.154947916666668,-19.56423611111111,-17.12109375,-17.49435763888889,-17.045572916666668,-18.59375,-17.48046875,-19.697916666666668,-16.571614583333332,-18.12109375,-16.36371527777778,-17.26953125,-18.569444444444443,-18.73611111111111,-17.38498263888889,-18.983072916666668,-15.63107638888889,-18.77951388888889,-13.944010416666666,-19.22482638888889,-13.328125,-17.12934027777778,-16.62847222222222,-14.17404513888889,-17.31206597222222,-20.97092013888889,-15.86545138888889,-13.786024305555555,-13.576822916666666,-18.125,-12.97829861111111,-18.03298611111111,-17.66232638888889,-14.444010416666666,-18.09592013888889,-15.055555555555555,-15.973958333333334,-11.458333333333334,-22.727430555555557,-12.363715277777779,-17.50434027777778,-16.110243055555557,-14.190972222222221,-16.22092013888889,-15.448350694444445,-13.60329861111111,-15.36935763888889,-15.254340277777779,-15.27560763888889,-17.25824652777778,-15.949652777777779,-17.298177083333332,-15.575086805555555,-12.269965277777779,-9.247395833333334,-8.864583333333334,-8.298177083333334,-7.021267361111111,-6.881944444444445,-6.851128472222222,-8.029947916666666,-7.079427083333333,-5.102864583333333,-1.5833333333333333,-11.879774305555555,-19.018229166666668
-19.204427083333332,-16.66796875,-13.449652777777779,-17.92534722222222,-18.02734375,-18.74045138888889,-17.483072916666668,-21.293836805555557,-15.184895833333334,-19.63628472222222,-18.19921875,-16.44357638888889,-21.475260416666668,-15.207465277777779,-21.393663194444443,-21.75434027777778,-15.32595486111111,-20.073350694444443,-18.41232638888889,-19.25347222222222,-21.11154513888889,-18.405381944444443,-20.383680555555557,-17.79079861111111,-17.528211805555557,-17.426649305555557,-17.26388888888889,-16.57248263888889,-14.907118055555555,-16.047743055555557,-18.60894097222222,-17.506510416666668,-16.956163194444443,-19.35590277777778,-15.117621527777779,-19.037760416666668,-16.75390625,-17.94184027777778,-16.946180555555557,-18.61154513888889,-16.31206597222222,-15.657118055555555,-17.493055555555557,-17.20703125,-18.422743055555557,-16.48480902777778,-18.69487847222222,-18.546006944444443,-15.76736111111111,-19.378038194444443,-17.94704861111111,-16.34982638888889,-17.52907986111111,-16.24435763888889,-18.27690972222222,-15.555121527777779,-20.25564236111111,-15.74001736111111,-16.135416666666668,-14.351128472222221,-18.99652777777778,-15.57595486111111,-18.45355902777778,-19.81857638888889,-15.432725694444445,-16.78689236111111,-15.272135416666666,-16.442274305555557,-18.00434027777778,-18.47612847222222,-16.072916666666668,-14.99392361111111,-17.77690972222222,-15.373697916666666,-18.411458333333332,-12.605034722222221,-18.026041666666668,-14.241319444444445,-15.151475694444445,-18.31467013888889,-16.569010416666668,-16.032552083333332,-12.285590277777779,-9.750434027777779,-8.606770833333334,-8.690538194444445,-8.66579861111111,-7.93359375,-7.452690972222222,-8.296875,-8.03515625,-7.506510416666667,-7.150607638888889,-5.549913194444445,-2.42578125,-21.59982638888889
-19.154947916666668,-19.83029513888889,-17.35546875,-19.61892361111111,-17.280381944444443,-18.51736111111111,-20.34375,-20.778645833333332,-16.15581597222222,-21.87890625,-16.65668402777778,-18.21657986111111,-19.41753472222222,-16.24001736111111,-21.126302083333332,-20.381510416666668,-17.427083333333332,-18.33637152777778,-19.598958333333332,-15.788628472222221,-23.39887152777778,-18.01171875,-18.622395833333332,-18.944010416666668,-14.794270833333334,-16.059895833333332,-19.62890625,-16.97092013888889,-16.78125,-16.09765625,-17.255208333333332,-16.20703125,-16.20355902777778,-19.29730902777778,-17.88671875,-16.583333333333332,-18.901475694444443,-16.85590277777778,-15.846788194444445,-19.643663194444443,-17.100694444444443,-16.10373263888889,-18.50217013888889,-17.16362847222222,-14.80685763888889,-17.00564236111111,-17.327256944444443,-17.481336805555557,-18.557291666666668,-16.296006944444443,-19.466145833333332,-15.4140625,-16.22873263888889,-17.73654513888889,-17.596354166666668,-19.61284722222222,-18.71527777777778,-16.92404513888889,-17.576822916666668,-15.709635416666666,-16.707899305555557,-17.395833333333332,-16.95095486111111,-17.11111111111111,-17.516493055555557,-15.168836805555555,-21.10503472222222,-14.9296875,-17.70876736111111,-18.1875,-18.0234375,-15.96310763888889,-15.661024305555555,-16.16970486111111,-16.91579861111111,-15.46701388888889,-16.102864583333332,-15.45703125,-14.799479166666666,-19.127604166666668,-15.756944444444445,-13.094618055555555,-9.902777777777779,-9.008680555555555,-9.899305555555555,-9.085069444444445,-8.8046875,-7.872829861111111,-7.0234375,-7.828125,-8.036458333333334,-7.058159722222222,-7.216145833333333,-6.075520833333333,-2.9088541666666665,-18.32074652777778
-20.544270833333332,-21.094618055555557,-18.67534722222222,-20.27690972222222,-17.26909722222222,-18.36371527777778,-19.251302083333332,-21.163194444444443,-15.835069444444445,-21.11675347222222,-17.23394097222222,-19.215711805555557,-19.91449652777778,-18.47612847222222,-19.82248263888889,-20.81684027777778,-18.430555555555557,-20.23046875,-18.485243055555557,-20.3515625,-20.96137152777778,-17.99001736111111,-20.399305555555557,-19.201822916666668,-16.54861111111111,-18.989149305555557,-17.98263888888889,-17.551649305555557,-16.940104166666668,-17.51345486111111,-16.819444444444443,-17.380208333333332,-17.35503472222222,-19.253038194444443,-17.088541666666668,-20.916666666666668,-15.322916666666666,-19.549913194444443,-15.473958333333334,-17.3125,-18.114149305555557,-18.70355902777778,-15.35546875,-18.233506944444443,-17.196614583333332,-17.408854166666668,-16.891493055555557,-17.50390625,-16.966145833333332,-19.504774305555557,-15.178819444444445,-20.70659722222222,-16.598524305555557,-16.256510416666668,-13.79470486111111,-21.319444444444443,-17.79513888888889,-19.362413194444443,-17.25043402777778,-18.28689236111111,-16.92013888888889,-17.071180555555557,-15.840711805555555,-21.321180555555557,-16.985677083333332,-17.20659722222222,-19.94748263888889,-18.78732638888889,-16.532552083333332,-12.65234375,-20.497395833333332,-18.00998263888889,-17.65451388888889,-17.93012152777778,-15.680989583333334,-18.504774305555557,-18.69921875,-14.156684027777779,-16.210069444444443,-18.12065972222222,-15.770399305555555,-9.958333333333334,-5.14453125,-8.22873263888889,-9.846788194444445,-9.750434027777779,-9.023871527777779,-8.582465277777779,-8.73046875,-8.643663194444445,-7.802083333333333,-7.328993055555555,-6.875,-6.654947916666667,-3.8233506944444446,-13.2265625
-19.07074652777778,-22.56597222222222,-16.88888888888889,-20.345052083333332,-17.60503472222222,-18.27170138888889,-19.55251736111111,-22.272569444444443,-16.93532986111111,-22.260850694444443,-16.8515625,-20.178819444444443,-19.50607638888889,-19.53862847222222,-21.038194444444443,-22.61501736111111,-18.81684027777778,-20.891493055555557,-19.520833333333332,-18.61935763888889,-21.72309027777778,-14.233940972222221,-23.553385416666668,-18.575520833333332,-20.458333333333332,-18.75737847222222,-18.36328125,-19.057291666666668,-18.858506944444443,-16.631510416666668,-18.932725694444443,-18.661024305555557,-16.237413194444443,-20.12890625,-17.86892361111111,-18.95529513888889,-18.03125,-18.46918402777778,-17.94184027777778,-17.61935763888889,-17.39887152777778,-12.729166666666666,-20.2734375,-17.53125,-16.444010416666668,-17.11892361111111,-17.817708333333332,-16.11762152777778,-16.97092013888889,-17.457899305555557,-17.86371527777778,-18.490885416666668,-19.52126736111111,-17.85199652777778,-18.49045138888889,-18.184461805555557,-19.934461805555557,-19.091145833333332,-18.14626736111111,-17.54730902777778,-19.76171875,-21.14019097222222,-17.61501736111111,-19.408854166666668,-18.649305555555557,-17.75217013888889,-19.55078125,-19.42013888888889,-17.14279513888889,-17.287760416666668,-17.567708333333332,-17.04079861111111,-19.52126736111111,-17.49175347222222,-20.03125,-18.020399305555557,-21.39626736111111,-17.779947916666668,-14.495225694444445,-16.268663194444443,-16.49826388888889,-6.172743055555555,-4.13671875,-6.756076388888889,-8.503472222222221,-9.25173611111111,-8.73263888888889,-8.534722222222221,-9.446614583333334,-8.875868055555555,-9.15234375,-8.05685763888889,-6.989149305555555,-6.294270833333333,-5.522135416666667,-4.955729166666667
-17.700520833333332,-22.20486111111111,-15.25564236111111,-20.51171875,-17.29861111111111,-18.149305555555557,-19.412760416666668,-21.919270833333332,-17.522569444444443,-20.01779513888889,-19.08550347222222,-17.33203125,-19.53472222222222,-18.164930555555557,-21.162760416666668,-22.20703125,-19.40277777777778,-21.500868055555557,-18.954427083333332,-18.116319444444443,-23.79644097222222,-16.87717013888889,-22.59201388888889,-18.864583333333332,-20.192708333333332,-20.901041666666668,-17.424913194444443,-17.240885416666668,-20.38498263888889,-16.674479166666668,-17.749131944444443,-17.97699652777778,-16.907118055555557,-19.95138888888889,-16.98394097222222,-23.026041666666668,-15.779947916666666,-19.73263888888889,-18.45703125,-18.07248263888889,-19.47699652777778,-17.87065972222222,-15.91015625,-18.36501736111111,-16.295572916666668,-19.46050347222222,-17.16015625,-18.03559027777778,-16.55251736111111,-17.762586805555557,-18.59982638888889,-18.40625,-18.91449652777778,-19.95138888888889,-17.412760416666668,-17.35980902777778,-20.03298611111111,-17.28342013888889,-20.23090277777778,-19.86154513888889,-18.866319444444443,-18.8515625,-18.126302083333332,-20.00173611111111,-18.18185763888889,-16.212239583333332,-21.73828125,-17.385416666666668,-20.39279513888889,-17.541666666666668,-20.12065972222222,-19.96527777777778,-15.625868055555555,-21.07638888888889,-16.878038194444443,-19.02907986111111,-20.74652777777778,-25.52126736111111,-11.608506944444445,-15.909722222222221,-18.196180555555557,-5.281684027777778,-4.427517361111111,-6.415798611111111,-7.321180555555555,-8.485243055555555,-8.928385416666666,-8.546440972222221,-8.88845486111111,-8.476996527777779,-9.36111111111111,-7.7578125,-6.873697916666667,-6.947482638888889,-6.078993055555555,-1.9353298611111112
