35.0,-92.0,124.0,-178.0,95.0,-62.0,-23.0,-18.0,100.0,-98.0,53.0,-6.0,-58.0,18.0,-65.0,31.0,64.0,-55.0,61.0,-22.0,-77.0,195.0,-153.0,137.0,-69.0,29.0,54.0,-66.0,-69.0,77.0,-65.0,-13.0,9.0,-65.0,80.0,-103.0,176.0,-146.0,47.0,-9.0,-35.0,55.0,-13.0,-81.0,11.0,-78.0,61.0,-32.0,16.0,-34.0,11.0,29.0,-2.0,-6.0,35.0,-49.0,-59.0,51.0,-82.0,55.0,31.0,-11.0,3.0,-29.0,62.0,-3.0,-92.0,137.0,-69.0,83.0,-45.0,67.0,63.0,-115.0,104.0,-77.0,-14.0,38.0,294.0,-206.0,28.0,218.0,-181.0,-84.0,-13.0,-10.0,19.0,28.0,2.0,15.0,-5.0,44.0,-3.0,-16.0,4.0,-1.0,-366.0,340.0
-61.0,-24.0,114.0,-112.0,11.0,-23.0,-12.0,18.0,62.0,-91.0,70.0,-29.0,4.0,8.0,-11.0,39.0,-19.0,30.0,47.0,-35.0,-109.0,162.0,-131.0,136.0,-52.0,41.0,-27.0,72.0,16.0,-21.0,42.0,-51.0,33.0,-86.0,115.0,-134.0,175.0,-3.0,-9.0,34.0,-15.0,175.0,19.0,1.0,121.0,-39.0,-6.0,57.0,-44.0,-5.0,-43.0,-99.0,-2.0,13.0,42.0,-21.0,-101.0,26.0,-33.0,-12.0,-24.0,16.0,8.0,-57.0,49.0,36.0,-69.0,52.0,-2.0,47.0,-62.0,59.0,22.0,-89.0,50.0,51.0,-71.0,137.0,124.0,-124.0,16.0,195.0,-149.0,-56.0,5.0,8.0,-18.0,-7.0,10.0,25.0,-8.0,-26.0,15.0,-27.0,-18.0,-12.0,-317.0,277.0
8.0,-92.0,-7.0,49.0,8.0,-79.0,-32.0,65.0,26.0,-61.0,10.0,-49.0,12.0,10.0,-63.0,54.0,-77.0,31.0,41.0,-20.0,-20.0,54.0,-97.0,81.0,-82.0,23.0,-23.0,2.0,49.0,-44.0,-17.0,33.0,-56.0,-30.0,216.0,-358.0,202.0,-63.0,46.0,-29.0,83.0,134.0,-137.0,-128.0,211.0,-15.0,1.0,-12.0,-50.0,-5.0,65.0,-16.0,-58.0,8.0,113.0,11.0,58.0,32.0,55.0,45.0,-41.0,-19.0,36.0,-130.0,50.0,-58.0,-53.0,-15.0,-69.0,100.0,-37.0,36.0,78.0,-116.0,21.0,9.0,-22.0,42.0,-12.0,-118.0,-11.0,168.0,-134.0,-70.0,1.0,15.0,-18.0,-35.0,-22.0,16.0,26.0,-38.0,20.0,-8.0,8.0,-35.0,-407.0,322.0
92.0,-45.0,133.0,-127.0,111.0,-57.0,-129.0,134.0,-42.0,-45.0,84.0,-190.0,-38.0,-16.0,-23.0,20.0,36.0,-52.0,47.0,-25.0,-25.0,9.0,-42.0,75.0,-112.0,6.0,-54.0,-58.0,40.0,22.0,11.0,11.0,-22.0,-50.0,209.0,-277.0,111.0,-142.0,35.0,-15.0,123.0,-95.0,-315.0,-144.0,155.0,43.0,-40.0,66.0,-1.0,103.0,79.0,27.0,53.0,-45.0,74.0,40.0,30.0,66.0,58.0,62.0,20.0,5.0,-2.0,-49.0,15.0,-61.0,-12.0,56.0,-149.0,148.0,-78.0,-62.0,120.0,-64.0,66.0,-30.0,67.0,-60.0,-48.0,-46.0,-21.0,149.0,-50.0,-83.0,-5.0,-9.0,-7.0,2.0,-11.0,-1.0,-1.0,-11.0,0.0,-4.0,31.0,-106.0,-152.0,273.0
11.0,-34.0,125.0,-103.0,166.0,-79.0,13.0,-5.0,-115.0,32.0,35.0,-13.0,76.0,12.0,-65.0,80.0,-55.0,24.0,1.0,-13.0,-41.0,35.0,-114.0,88.0,68.0,-8.0,56.0,-48.0,-13.0,-23.0,-1.0,-35.0,-112.0,26.0,51.0,-159.0,78.0,-112.0,31.0,48.0,-70.0,-321.0,-35.0,69.0,115.0,52.0,-1.0,43.0,-53.0,-1.0,0.0,-2.0,-49.0,-42.0,6.0,-8.0,-55.0,-60.0,-51.0,-5.0,40.0,61.0,81.0,-68.0,70.0,42.0,-84.0,80.0,-144.0,129.0,-58.0,13.0,28.0,-38.0,-10.0,36.0,136.0,-75.0,-14.0,-20.0,-31.0,140.0,48.0,-52.0,-33.0,-1.0,-3.0,3.0,-21.0,-53.0,12.0,30.0,-12.0,3.0,30.0,-178.0,-18.0,202.0
-36.0,-68.0,65.0,-49.0,101.0,-99.0,35.0,45.0,25.0,25.0,157.0,-148.0,-6.0,43.0,-66.0,23.0,-61.0,37.0,-21.0,14.0,-36.0,68.0,-117.0,65.0,-169.0,168.0,51.0,-13.0,-4.0,-2.0,5.0,88.0,-57.0,-5.0,128.0,-72.0,157.0,-65.0,69.0,34.0,6.0,78.0,195.0,110.0,2.0,-3.0,-17.0,-54.0,-18.0,-39.0,-20.0,-6.0,8.0,-2.0,18.0,20.0,-4.0,-24.0,-39.0,-40.0,-106.0,-43.0,60.0,-32.0,57.0,18.0,30.0,-5.0,-16.0,-78.0,-71.0,-22.0,16.0,-119.0,51.0,-29.0,140.0,-102.0,61.0,-118.0,-11.0,127.0,102.0,-27.0,-88.0,-8.0,-8.0,-21.0,3.0,-22.0,38.0,62.0,13.0,-10.0,64.0,-208.0,40.0,159.0
11.0,-45.0,115.0,-112.0,88.0,-43.0,-4.0,39.0,-1.0,-40.0,115.0,-110.0,158.0,-76.0,91.0,-97.0,-59.0,50.0,-54.0,4.0,-41.0,64.0,-157.0,177.0,-198.0,48.0,-36.0,80.0,-56.0,100.0,-88.0,125.0,82.0,-10.0,54.0,30.0,87.0,34.0,97.0,65.0,47.0,63.0,31.0,-54.0,-69.0,-35.0,-14.0,18.0,50.0,17.0,39.0,46.0,13.0,-3.0,-33.0,-75.0,-57.0,-24.0,-28.0,27.0,-12.0,-5.0,41.0,-15.0,-38.0,2.0,19.0,16.0,41.0,20.0,37.0,-110.0,2.0,-63.0,-103.0,115.0,6.0,-33.0,42.0,-132.0,64.0,80.0,135.0,-95.0,-81.0,11.0,-11.0,4.0,7.0,-15.0,-65.0,74.0,44.0,8.0,93.0,-251.0,251.0,81.0
-51.0,6.0,130.0,-95.0,46.0,-16.0,33.0,-20.0,-56.0,10.0,96.0,-115.0,48.0,48.0,29.0,61.0,-46.0,28.0,-3.0,61.0,-77.0,99.0,-36.0,137.0,-46.0,2.0,5.0,24.0,-69.0,44.0,-98.0,123.0,9.0,29.0,29.0,33.0,14.0,-50.0,-23.0,-72.0,-24.0,-54.0,-38.0,-45.0,-30.0,-9.0,-2.0,-46.0,-36.0,-3.0,-51.0,-35.0,-56.0,-46.0,18.0,54.0,65.0,59.0,14.0,-34.0,-44.0,21.0,26.0,36.0,-34.0,-16.0,7.0,3.0,0.0,82.0,-10.0,126.0,37.0,-14.0,-16.0,125.0,-26.0,-8.0,-45.0,-67.0,39.0,51.0,112.0,-107.0,-55.0,22.0,-17.0,-5.0,-10.0,5.0,-38.0,-40.0,41.0,31.0,41.0,-318.0,266.0,56.0
-63.0,42.0,14.0,-25.0,21.0,9.0,44.0,-78.0,-31.0,-30.0,73.0,-96.0,71.0,1.0,28.0,81.0,-140.0,42.0,-6.0,6.0,-38.0,56.0,-67.0,92.0,-9.0,-6.0,-27.0,43.0,34.0,21.0,-48.0,57.0,-20.0,-56.0,-20.0,-19.0,-56.0,-65.0,-32.0,-15.0,-34.0,-21.0,-15.0,27.0,-47.0,-30.0,32.0,9.0,-74.0,-58.0,-76.0,-30.0,7.0,20.0,-23.0,-17.0,25.0,20.0,54.0,71.0,58.0,71.0,34.0,17.0,-37.0,-15.0,25.0,35.0,-27.0,39.0,-34.0,56.0,128.0,-3.0,242.0,-85.0,-11.0,16.0,-22.0,43.0,29.0,36.0,64.0,-140.0,-32.0,26.0,0.0,-7.0,-16.0,8.0,-34.0,-38.0,-25.0,50.0,-190.0,-246.0,374.0,-125.0
1.0,71.0,-29.0,-135.0,41.0,-35.0,-31.0,75.0,-14.0,-24.0,54.0,-92.0,15.0,-38.0,6.0,46.0,12.0,-9.0,36.0,-4.0,-36.0,83.0,-66.0,-22.0,-69.0,37.0,2.0,19.0,19.0,49.0,-4.0,-27.0,-25.0,-15.0,-58.0,-79.0,-27.0,17.0,16.0,-24.0,-24.0,29.0,-33.0,9.0,-40.0,-1.0,17.0,-5.0,31.0,77.0,95.0,67.0,93.0,86.0,14.0,39.0,56.0,40.0,171.0,191.0,250.0,231.0,237.0,198.0,126.0,56.0,21.0,14.0,-1.0,-15.0,-80.0,-16.0,63.0,11.0,56.0,9.0,14.0,8.0,16.0,1.0,-5.0,39.0,10.0,-70.0,-23.0,-25.0,-26.0,-11.0,-19.0,16.0,-27.0,5.0,-46.0,-31.0,-329.0,-18.0,290.0,-47.0
-73.0,90.0,-38.0,13.0,50.0,-14.0,43.0,20.0,8.0,-24.0,57.0,-35.0,37.0,-17.0,11.0,24.0,-9.0,-13.0,9.0,18.0,-18.0,58.0,-42.0,114.0,31.0,28.0,-26.0,5.0,-16.0,-14.0,-56.0,-82.0,-59.0,9.0,-1.0,15.0,-4.0,45.0,5.0,-19.0,28.0,61.0,-28.0,60.0,4.0,-5.0,7.0,35.0,73.0,13.0,34.0,39.0,32.0,75.0,112.0,89.0,95.0,5.0,-11.0,-75.0,-112.0,-210.0,-144.0,-109.0,0.0,155.0,79.0,30.0,-69.0,64.0,0.0,-135.0,-76.0,-41.0,83.0,78.0,2.0,-70.0,-74.0,-46.0,39.0,35.0,-16.0,-47.0,-37.0,-6.0,-19.0,2.0,-4.0,-25.0,41.0,47.0,42.0,-131.0,-233.0,219.0,93.0,-51.0
-148.0,122.0,-67.0,-15.0,37.0,-36.0,-20.0,43.0,-36.0,29.0,35.0,-40.0,-21.0,-10.0,-1.0,7.0,54.0,41.0,-5.0,36.0,-23.0,89.0,23.0,44.0,-1.0,27.0,-52.0,-7.0,24.0,-28.0,-50.0,47.0,48.0,7.0,-12.0,20.0,35.0,6.0,-13.0,-1.0,21.0,29.0,-24.0,47.0,31.0,30.0,-27.0,-3.0,-40.0,6.0,-90.0,100.0,44.0,20.0,-26.0,-12.0,-55.0,-151.0,-296.0,-365.0,-372.0,-312.0,-273.0,-235.0,-159.0,-146.0,78.0,129.0,9.0,-12.0,112.0,-1.0,-67.0,-148.0,-90.0,90.0,-35.0,25.0,19.0,-37.0,19.0,-14.0,-39.0,-50.0,-5.0,-10.0,11.0,21.0,-16.0,19.0,40.0,-4.0,-6.0,-315.0,81.0,124.0,40.0,-72.0
-12.0,62.0,53.0,-97.0,39.0,-52.0,11.0,85.0,-49.0,-19.0,91.0,-48.0,0.0,-55.0,33.0,-11.0,4.0,98.0,27.0,39.0,-5.0,19.0,9.0,-38.0,7.0,-17.0,-36.0,1.0,16.0,4.0,0.0,28.0,-30.0,-25.0,47.0,19.0,14.0,38.0,15.0,5.0,11.0,20.0,-16.0,25.0,-2.0,69.0,37.0,74.0,80.0,51.0,-16.0,24.0,-24.0,-39.0,14.0,-49.0,-100.0,-246.0,81.0,318.0,301.0,247.0,15.0,253.0,-581.0,-102.0,-112.0,-139.0,128.0,56.0,-26.0,59.0,53.0,10.0,-57.0,122.0,-54.0,12.0,17.0,7.0,62.0,41.0,25.0,-43.0,10.0,17.0,15.0,43.0,0.0,-2.0,1.0,1.0,-160.0,-214.0,348.0,66.0,73.0,-44.0
30.0,42.0,31.0,-12.0,48.0,-25.0,-18.0,85.0,-23.0,-73.0,27.0,21.0,3.0,8.0,-48.0,114.0,-47.0,7.0,-19.0,27.0,-36.0,57.0,-28.0,-18.0,25.0,-2.0,-2.0,46.0,5.0,33.0,42.0,21.0,13.0,8.0,45.0,9.0,-14.0,45.0,9.0,1.0,-4.0,0.0,17.0,55.0,12.0,55.0,54.0,71.0,65.0,-6.0,-31.0,-24.0,-66.0,-11.0,-35.0,-119.0,-97.0,-69.0,321.0,286.0,215.0,295.0,-361.0,691.0,767.0,-357.0,13.0,-187.0,-35.0,109.0,94.0,-25.0,59.0,-17.0,0.0,48.0,-35.0,-49.0,42.0,39.0,-16.0,19.0,-9.0,10.0,-10.0,21.0,6.0,28.0,-4.0,-36.0,-18.0,-57.0,-272.0,92.0,213.0,-10.0,36.0,-41.0
-39.0,35.0,27.0,59.0,82.0,16.0,4.0,61.0,70.0,-33.0,70.0,4.0,42.0,-58.0,5.0,153.0,-2.0,-116.0,-46.0,-98.0,-145.0,-12.0,-28.0,14.0,0.0,4.0,16.0,26.0,-10.0,-30.0,-13.0,8.0,4.0,-29.0,-29.0,-30.0,-29.0,-2.0,-10.0,16.0,-5.0,-1.0,4.0,8.0,-1.0,-22.0,-74.0,-109.0,-54.0,-54.0,-26.0,-21.0,11.0,49.0,-92.0,-140.0,229.0,-47.0,26.0,-186.0,-240.0,-160.0,-264.0,-248.0,60.0,829.0,-121.0,-155.0,-271.0,120.0,-17.0,77.0,0.0,-5.0,9.0,80.0,130.0,-164.0,-54.0,64.0,-37.0,0.0,50.0,-4.0,-41.0,-19.0,-27.0,-2.0,-32.0,-37.0,31.0,-174.0,10.0,200.0,68.0,-35.0,20.0,-25.0
-42.0,-7.0,-35.0,-37.0,-39.0,15.0,-58.0,54.0,-70.0,22.0,51.0,73.0,49.0,-1.0,-32.0,119.0,82.0,-114.0,-47.0,-112.0,-69.0,-1.0,20.0,29.0,60.0,44.0,-6.0,-23.0,-25.0,5.0,0.0,-16.0,12.0,-33.0,-18.0,-39.0,-24.0,14.0,-10.0,30.0,20.0,17.0,73.0,-25.0,-42.0,-24.0,-72.0,-18.0,25.0,-15.0,39.0,0.0,-9.0,-50.0,-42.0,-15.0,154.0,63.0,-120.0,-71.0,-11.0,-58.0,-26.0,-140.0,-364.0,-200.0,785.0,-272.0,-73.0,-148.0,17.0,-46.0,27.0,3.0,2.0,-97.0,131.0,50.0,-82.0,5.0,-36.0,-53.0,58.0,62.0,19.0,-8.0,-21.0,-7.0,-23.0,13.0,-12.0,-287.0,161.0,163.0,-27.0,-39.0,5.0,-30.0
-25.0,4.0,-18.0,-19.0,-32.0,-19.0,-66.0,19.0,-48.0,-16.0,-19.0,-23.0,-57.0,51.0,-101.0,123.0,-102.0,-309.0,-103.0,6.0,82.0,66.0,48.0,46.0,24.0,4.0,-10.0,-5.0,14.0,15.0,7.0,-20.0,14.0,-4.0,16.0,31.0,17.0,24.0,7.0,10.0,8.0,-27.0,8.0,61.0,58.0,30.0,-77.0,79.0,-3.0,-62.0,-15.0,-1.0,27.0,-74.0,18.0,47.0,76.0,-134.0,-32.0,-12.0,48.0,8.0,-3.0,0.0,-24.0,-224.0,-307.0,776.0,-148.0,19.0,65.0,19.0,-43.0,70.0,50.0,8.0,-112.0,177.0,23.0,-66.0,-96.0,-28.0,-48.0,-38.0,-12.0,-18.0,-6.0,-13.0,19.0,23.0,-153.0,-142.0,331.0,-23.0,4.0,16.0,13.0,5.0
-9.0,22.0,-14.0,-6.0,5.0,0.0,-7.0,10.0,-19.0,0.0,-13.0,-20.0,-26.0,43.0,-53.0,173.0,-356.0,-101.0,105.0,122.0,89.0,52.0,31.0,-4.0,-62.0,-40.0,-1.0,9.0,6.0,20.0,42.0,-27.0,4.0,27.0,42.0,53.0,51.0,23.0,1.0,6.0,-12.0,-26.0,-19.0,-16.0,84.0,126.0,-71.0,-3.0,9.0,-37.0,-53.0,-34.0,8.0,-65.0,-2.0,85.0,-42.0,-51.0,-2.0,-22.0,32.0,7.0,-14.0,6.0,12.0,-3.0,-274.0,31.0,77.0,-108.0,-19.0,76.0,-156.0,53.0,46.0,12.0,-76.0,3.0,202.0,63.0,-165.0,-97.0,-39.0,-33.0,-34.0,-37.0,-34.0,24.0,22.0,-33.0,-278.0,80.0,240.0,-48.0,27.0,-43.0,43.0,-55.0
-2.0,15.0,4.0,-2.0,9.0,5.0,-5.0,3.0,0.0,5.0,-6.0,14.0,61.0,58.0,-259.0,243.0,-24.0,142.0,91.0,19.0,1.0,-15.0,6.0,-19.0,4.0,30.0,23.0,4.0,-6.0,4.0,45.0,-21.0,9.0,41.0,-2.0,19.0,-11.0,23.0,-32.0,-5.0,-15.0,-44.0,-76.0,-73.0,-90.0,48.0,36.0,-80.0,-45.0,-11.0,-6.0,-13.0,21.0,-22.0,-23.0,59.0,-43.0,-18.0,0.0,-18.0,19.0,25.0,-25.0,-15.0,-11.0,9.0,-28.0,-329.0,580.0,-319.0,-82.0,273.0,-126.0,-85.0,30.0,-37.0,-47.0,-16.0,23.0,199.0,65.0,-142.0,-83.0,-14.0,-4.0,11.0,3.0,9.0,16.0,-187.0,-16.0,200.0,97.0,-8.0,37.0,-22.0,-1.0,-12.0
14.0,-6.0,-7.0,31.0,7.0,-8.0,1.0,17.0,-1.0,1.0,-11.0,12.0,66.0,-24.0,-211.0,163.0,2.0,102.0,48.0,10.0,14.0,-2.0,1.0,16.0,22.0,39.0,48.0,25.0,20.0,23.0,64.0,-23.0,3.0,-4.0,-42.0,-43.0,-90.0,-65.0,4.0,-1.0,8.0,43.0,45.0,-37.0,-77.0,-64.0,17.0,32.0,-45.0,-75.0,-10.0,-12.0,6.0,9.0,-28.0,9.0,-42.0,-9.0,3.0,-12.0,11.0,38.0,-3.0,-11.0,9.0,-32.0,-7.0,-112.0,217.0,33.0,-327.0,402.0,80.0,-79.0,25.0,73.0,-76.0,41.0,-20.0,37.0,130.0,-7.0,-95.0,-52.0,26.0,40.0,42.0,4.0,-128.0,-257.0,154.0,116.0,45.0,-46.0,42.0,-46.0,13.0,42.0
-4.0,4.0,-3.0,-10.0,-5.0,-4.0,13.0,-9.0,0.0,-3.0,3.0,-6.0,65.0,-29.0,-33.0,101.0,-52.0,-105.0,-1.0,28.0,40.0,14.0,59.0,44.0,1.0,-32.0,-31.0,3.0,27.0,-1.0,-9.0,-39.0,-27.0,-9.0,-23.0,1.0,-14.0,-6.0,7.0,-5.0,-87.0,-15.0,48.0,37.0,-2.0,-49.0,6.0,34.0,48.0,-46.0,-34.0,5.0,28.0,9.0,-5.0,2.0,-21.0,-24.0,-8.0,-18.0,-2.0,26.0,10.0,-32.0,-15.0,7.0,-38.0,-29.0,-183.0,174.0,-191.0,-22.0,420.0,-138.0,-73.0,32.0,112.0,-86.0,17.0,27.0,46.0,96.0,-79.0,-76.0,60.0,29.0,-75.0,-193.0,-185.0,31.0,30.0,75.0,69.0,-69.0,54.0,-79.0,24.0,-14.0
